# 2025-04-21 00:51:04.903908
# Qlearning:episodes 5000, max_steps: 100000,101.55
100,100.74
200,103.78
300,103.51
400,225.47
500,106.16
600,339.48
700,148.52
800,283.98
900,210.17
1000,101.68
1100,100.0
1200,103.81
1300,100.0
1400,259.46
1500,134.1
1600,102.12
1700,102.32
1800,101.71
1900,104.71
2000,118.19
2100,113.66
2200,115.09
2300,265.67
2400,100.48
2500,441.78
2600,115.03
2700,108.02
2800,101.31
2900,100.6
3000,105.27
3100,110.73
3200,101.44
3300,101.8
3400,100.37
3500,101.45
3600,101.25
3700,100.0
3800,255.16
3900,102.58
4000,100.98
4100,165.28
4200,102.96
4300,100.62
4400,100.99
4500,180.61
4600,100.0
4700,106.88
4800,105.31
4900,103.46
# 2025-04-21 00:58:37.308033
# Qlearning:episodes 5000, max_steps: 100000,100.57
100,104.34
200,100.52
300,100.37
400,192.97
500,108.02
600,100.15
700,101.6
800,102.95
900,101.7
1000,103.8
1100,100.39
1200,102.11
1300,113.05
1400,101.06
1500,105.21
1600,359.32
1700,100.92
1800,107.15
1900,294.5
2000,100.17
2100,101.43
2200,101.9
2300,107.76
2400,101.16
2500,102.41
2600,108.36
2700,102.23
2800,124.66
2900,101.43
3000,261.65
3100,205.29
3200,114.51
3300,105.62
3400,102.21
3500,101.2
3600,100.42
3700,320.09
3800,113.31
3900,171.12
4000,103.19
4100,110.03
4200,104.8
4300,130.29
4400,101.2
4500,109.22
4600,100.91
4700,159.01
4800,101.73
4900,120.63
