# 2025-03-28 21:04:06.124550
# Qlearning:episodes 5000, max_steps: 10000, alpha: 0.7, epsilon: 1, gamma: 0.950,101.04
50,228.98
100,313.51
150,226.98
200,263.06
250,226.24
300,213.76
350,273.55
400,189.54
450,294.41
500,143.57
550,208.12
600,264.75
650,279.93
700,252.62
750,282.51
800,113.17
850,392.32
900,293.41
950,243.05
1000,224.56
1050,307.16
1100,262.54
1150,268.28
1200,224.21
1250,338.27
1300,276.2
1350,349.74
1400,208.27
1450,284.06
1500,229.83
1550,283.21
1600,245.1
1650,113.35
1700,322.76
1750,250.48
1800,173.53
1850,300.27
1900,219.16
1950,215.87
2000,214.41
2050,279.87
2100,224.06
2150,274.67
2200,225.13
2250,268.28
2300,387.11
2350,318.75
2400,270.7
2450,251.02
2500,276.56
2550,196.74
2600,340.1
2650,323.27
2700,320.17
2750,273.75
2800,241.1
2850,167.05
2900,201.0
2950,195.81
3000,249.63
3050,317.26
3100,213.4
3150,141.28
3200,179.61
3250,275.71
3300,312.64
3350,280.57
3400,305.86
3450,276.62
3500,244.8
3550,252.3
3600,366.91
3650,219.95
3700,314.81
3750,239.57
3800,344.23
3850,267.88
3900,181.6
3950,210.02
4000,218.38
4050,276.36
4100,250.76
4150,192.57
4200,301.43
4250,206.31
4300,320.24
4350,291.85
4400,287.42
4450,204.06
4500,263.13
4550,333.78
4600,212.24
4650,196.54
4700,249.18
4750,394.56
4800,339.84
4850,257.55
4900,252.26
4950,252.04
