# 2025-03-24 18:27:54.451701
# Qlearning:episodes 5000, max_steps: 10000, alpha: 0.5, epsilon: 1, gamma: 0.1, d_dist: 4, d_angle: 3, d_thrust: 4 Episode,Reward
0,-208.85588969475344
1,111.09919522043472
2,132.0828212554004
3,-149.92058001940273
4,-3.8764171405948105
5,-275.85199945835586
6,-31.881265928460095
7,-174.88437706440283
8,6.139240348713315
9,-170.8704340875846
10,-279.82551157802453
11,-20.866920503506833
12,-173.86806082420026
13,-158.88755298972023
14,-8.894069076204488
15,-160.85184612831642
16,-54.878417303470115
17,-206.85911651021058
18,-270.8223756484281
19,-194.85429287822387
20,29.082044031228406
21,-170.84117403253083
22,109.11503176998083
23,-157.86744160325173
24,-33.90602814062731
25,159.07557478896686
26,125.12880748914037
27,-306.85484354527165
28,-175.854525709067
29,-386.85066406294663
30,-126.89652736407879
31,-379.8357411169394
32,-142.88360727904222
33,-230.86041796230728
34,-183.88021027620795
35,-85.86356024390778
36,-3.8379501689569793
37,-106.86636539743415
38,-195.85867723341357
39,-160.86217506052384
40,-385.8438372836207
41,87.09954500907011
42,-47.87702532048186
43,-283.8547772581752
44,40.11851732892032
45,-146.8905203856653
46,-401.854445002744
47,35.13479340761705
48,-92.85958546707468
49,-315.85152360384575
50,-201.8816172350243
51,40.118911506659146
52,-198.7987792087443
53,-131.84695637187133
54,-163.86937117049013
55,-85.87832141560403
56,-286.8333941257525
57,-138.8613301755097
58,-191.84919610862642
59,-330.8487452651618
60,-100.83791651893927
61,131.13936058176066
62,-183.85069440453185
63,-172.86318052470568
64,-36.8971465780202
65,-295.8599801949866
66,-154.86071976230068
67,-407.8568469523451
68,-376.780627245599
69,-49.87007603563964
70,-89.87339322010718
71,-166.87321423388107
72,-54.88853516850483
73,-260.84547441439275
74,-107.84918261284548
75,-225.858586122823
76,289.0670495111329
77,-254.77481857360783
78,-250.85255132234198
79,-275.86879927374287
80,-222.8474945340434
81,-96.82831176223107
82,-177.862595829957
83,-180.86858545210333
84,-337.85923594718133
85,9.092493871107479
86,-335.84704821213154
87,-159.84365728822866
88,-179.86851465069924
89,62.10756809906334
90,24.121561839194527
91,-281.85676105234273
92,-249.8568002329177
93,-8.835520411780038
94,12.127457466983259
95,-159.8497935730088
96,-307.8639657158274
97,-70.8619650744285
98,-26.86456701438155
99,-202.85635287500145
100,-109.8854552816124
101,139.0874993887316
102,1.085111397531847
103,-582.8396878971184
104,180.10607282566173
105,97.11253093945241
106,-161.83201450290886
107,-28.903778926717024
108,-242.86725913011105
109,-104.89318931298038
110,-75.87866003551846
111,-47.886451700949095
112,-61.86879462241575
113,144.06415822572683
114,-133.87519336114968
115,-130.90380842315275
116,-115.87976645017073
117,-176.84976067600877
118,-268.83783686504125
119,-193.87736246125382
120,-48.89497643379394
121,-305.8528308715252
122,-0.8748225746980438
123,-54.87813444998034
124,-190.85442846190557
125,-261.8400661834322
126,-251.78592898829987
127,-92.89149853915603
128,-98.82740673656656
129,-271.8444473942649
130,191.08496606280573
131,-43.884213660525376
132,-200.86326614053755
133,43.0967619794844
134,-448.83819114496373
135,-111.86354864670557
136,57.127792513006256
137,-391.85037131504896
138,-266.8646021392369
139,-488.84595310742634
140,-108.82031642166538
141,-290.8464112248232
142,-109.88023636330027
143,-13.885254660596559
144,-125.85294695984464
145,-94.87913791271171
146,76.11464051298117
147,-214.85696318830315
148,-144.89007923583785
149,-230.87928188401213
150,-250.84866878052048
151,-309.85373950957256
152,-48.89637547882282
153,-47.90580608235311
154,-146.8737811941382
155,-84.84996023779115
156,-16.865036451165622
157,-73.8990169951714
158,-249.85947828391494
159,-339.8520116020924
160,-421.8477801300654
161,-286.85259560660137
162,53.086542347503126
163,-112.84513758219617
164,-241.8258708671222
165,-307.85963101972237
166,-122.88142504712704
167,-159.8663517581722
168,-354.86174838291856
169,-46.88184210763487
170,-240.85128421336634
171,-161.8687977718073
172,-35.83973500974767
173,-118.86248095834065
174,48.10201821497537
175,-86.85418864281718
176,-164.88102169447228
177,-176.85259636200823
178,-235.8503308540329
179,-163.87747441873347
180,-207.8593565569098
181,-36.864437281953485
182,-119.86553194263604
183,-161.8481627123964
184,-5.888434108212834
185,-156.87901592364847
186,-7.875153368227046
187,62.09067190085844
188,-312.82765816655274
189,-115.8654618740506
190,-66.8537818823695
191,-332.8294615246399
192,-503.85077160631295
193,-203.8531706570373
194,-408.8402198731949
195,-160.8466692705344
196,158.11469580495836
197,109.12427323894192
198,-394.8543961847655
199,-151.85336207215266
200,-221.89047297384087
201,-55.8888549169458
202,-119.88996130311222
203,36.10585200644283
204,-249.82839660378562
205,60.10447543602396
206,-110.88649041212477
207,-70.87486501983932
208,215.08833856992118
209,32.12358815681037
210,-77.877765158226
211,-273.8481454641078
212,-339.84963301783034
213,-365.85503613059154
214,-322.8477146106618
215,-159.85368574205654
216,-189.85085616279216
217,96.13224548264046
218,-65.90375752307364
219,-324.86205836607724
220,-145.86202477875145
221,-210.88014626045083
222,-245.9027342539349
223,-0.8850825355563856
224,-81.86816963949127
225,-161.85118172125487
